Data from zc_m1_p1_Reflection_3,txt Node
Date: Wed Nov 25 16:28:42 GMT-03:00 2020
User: Darío
Spectrometer: USB2E3644
Trigger mode: 4
Integration Time (sec): 9,000000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
178,315	157,76
178,696	117,43
179,076	103
179,457	98,03
179,838	139,06
180,218	118,18
180,599	83,71
180,979	72
181,36	-52,55
181,74	-1,66
182,121	60,49
182,501	84,57
182,881	97,32
183,262	99,35
183,642	106,29
184,022	101,17
184,402	103,54
184,783	106,75
185,163	109,24
185,543	118,81
185,923	125,5
186,303	126,99
186,683	124,38
187,063	126,86
187,443	128,16
187,823	125,95
188,203	122,1
188,583	120,38
188,963	120,72
189,343	122,5
189,723	123,69
190,102	123,13
190,482	121,9
190,862	120,07
191,242	119,56
191,621	121,78
192,001	124,08
192,38	122,4
192,76	121,81
193,14	120,03
193,519	114,99
193,898	111,45
194,278	111,11
194,657	110,68
195,037	108,52
195,416	107,99
195,795	110,54
196,175	112,63
196,554	112,77
196,933	111,54
197,312	110,94
197,692	110,16
198,071	110,7
198,45	111,7
198,829	111,91
199,208	112,81
199,587	113,11
199,966	112,71
200,345	112,58
200,724	111,43
201,103	112,04
201,482	112,93
201,86	112,04
202,239	109,98
202,618	109,75
202,997	110,79
203,375	111,26
203,754	110,56
204,133	109,64
204,511	108,3
204,89	108,72
205,269	109,33
205,647	108,95
206,026	108,09
206,404	107,14
206,782	106,92
207,161	105,75
207,539	104,34
207,918	104,56
208,296	105,65
208,674	108,57
209,052	110,91
209,431	111,37
209,809	110,9
210,187	112,18
210,565	112,39
210,943	112,24
211,321	111,89
211,699	112,21
212,077	116,65
212,455	122,14
212,833	125
213,211	124,92
213,589	127,31
213,967	125
214,345	125,43
214,722	126,5
215,1	125,21
215,478	122,61
215,855	121,76
216,233	124,78
216,611	122,53
216,988	120,25
217,366	118,78
217,743	122,03
218,121	123,64
218,498	123,27
218,876	121,92
219,253	122,66
219,631	121,28
220,008	115,93
220,385	113,06
220,762	111,83
221,14	112,77
221,517	112,18
221,894	115,26
222,271	116,47
222,648	118,52
223,025	124,72
223,402	131,41
223,78	131,22
224,157	126,84
224,533	131,71
224,91	131,7
225,287	136,2
225,664	139,81
226,041	145,56
226,418	152,55
226,795	157,09
227,171	158,91
227,548	162,65
227,925	171,18
228,301	173,22
228,678	179,36
229,055	178,48
229,431	180,11
229,808	182,27
230,184	185,75
230,561	188,87
230,937	188,5
231,313	186,9
231,69	194,7
232,066	200,13
232,442	200,4
232,819	209,81
233,195	207,15
233,571	204,35
233,947	206,93
234,323	205,06
234,699	214,16
235,075	212,44
235,451	217,18
235,827	218,3
236,203	229,71
236,579	233,53
236,955	257,08
237,331	283,12
237,707	308,56
238,083	345,93
238,459	433,1
238,834	735,57
239,21	2138,79
239,586	-2713,53
239,961	-899,81
240,337	-631,78
240,713	-475
241,088	-372,48
241,464	-316,44
241,839	-274,07
242,215	-226,99
242,59	-185,66
242,965	-136,4
243,341	-99,79
243,716	-80,1
244,091	-66,42
244,467	-56,71
244,842	-51,2
245,217	-47,95
245,592	-46,37
245,967	-47,02
246,343	-46,44
246,718	-46,69
247,093	-47,16
247,468	-47,03
247,843	-46,2
248,218	-43,75
248,593	-42,19
248,967	-39,95
249,342	-38,35
249,717	-37,41
250,092	-37,76
250,467	-38,65
250,841	-41,9
251,216	-46,99
251,591	-51,03
251,965	-56,53
252,34	-63,73
252,714	-66,66
253,089	-67,88
253,463	-67,59
253,838	-61,01
254,212	-58,29
254,587	-56,19
254,961	-53,78
255,335	-49,56
255,71	-42,01
256,084	-34,37
256,458	-28,88
256,832	-24,64
257,206	-22,61
257,581	-21,01
257,955	-19,97
258,329	-19,13
258,703	-17,84
259,077	-16,79
259,451	-16,14
259,825	-15,68
260,199	-15,28
260,572	-15,68
260,946	-16,1
261,32	-16,4
261,694	-16,54
262,068	-16,58
262,441	-15,98
262,815	-15,04
263,189	-14,59
263,562	-14,45
263,936	-15,15
264,309	-15,93
264,683	-17,39
265,056	-17,61
265,43	-17,2
265,803	-16,28
266,176	-15,12
266,55	-14,63
266,923	-14,15
267,296	-14,17
267,67	-14,08
268,043	-14,12
268,416	-13,59
268,789	-12,86
269,162	-11,64
269,535	-10,8
269,908	-9,81
270,281	-9,67
270,654	-9,83
271,027	-10,05
271,4	-10,69
271,773	-10,86
272,146	-11,02
272,519	-10,97
272,891	-10,89
273,264	-11,33
273,637	-11,53
274,01	-11,93
274,382	-12,31
274,755	-12,44
275,127	-12,58
275,5	-12,48
275,872	-12,12
276,245	-11,92
276,617	-12
276,99	-12,99
277,362	-13,69
277,734	-14,1
278,107	-14,09
278,479	-13,18
278,851	-12,07
279,223	-11,28
279,596	-11
279,968	-10,45
280,34	-10,05
280,712	-10,35
281,084	-10,22
281,456	-9,82
281,828	-9,29
282,2	-8,81
282,572	-8,24
282,944	-7,72
283,315	-7,29
283,687	-6,99
284,059	-6,68
284,431	-6,18
284,802	-5,42
285,174	-5,04
285,546	-4,76
285,917	-4,56
286,289	-4,7
286,66	-4,97
287,032	-4,91
287,403	-5,02
287,775	-4,93
288,146	-4,84
288,518	-4,55
288,889	-4,54
289,26	-4,77
289,632	-5,1
290,003	-5,38
290,374	-5,79
290,745	-5,94
291,116	-5,88
291,487	-5,9
291,858	-6,05
292,229	-6,3
292,6	-6,43
292,971	-6,48
293,342	-6,44
293,713	-6,15
294,084	-6,03
294,455	-5,95
294,826	-6,1
295,196	-5,9
295,567	-5,81
295,938	-5,74
296,308	-5,75
296,679	-5,34
297,05	-4,87
297,42	-4,62
297,791	-4,25
298,161	-4,13
298,532	-4,06
298,902	-4,04
299,272	-3,8
299,643	-3,31
300,013	-3,05
300,383	-3,06
300,754	-3,06
301,124	-3,22
301,494	-3,32
301,864	-3,11
302,234	-3,09
302,604	-2,73
302,974	-2,39
303,344	-2,33
303,714	-2,32
304,084	-2,17
304,454	-2,26
304,824	-2,44
305,194	-2,49
